시작일,구간,시기,레버리지 ETF(%),선물 매일(%),선물 월 1회(%),선물 그대로(%),제외 사유
2011-03-29,5,저금리(~2021),-2.87,-2.77,-2.83,-2.83,
2011-03-30,5,저금리(~2021),-1.28,-1.65,-1.67,-1.67,
2011-03-31,5,저금리(~2021),-0.88,-0.43,-0.43,-0.43,
2011-04-01,5,저금리(~2021),-0.34,0.06,0.07,0.07,
2011-04-04,5,저금리(~2021),0.0,0.21,0.21,0.21,
2011-04-05,5,저금리(~2021),2.61,2.37,2.34,2.34,
2011-04-06,5,저금리(~2021),0.27,0.48,0.53,0.53,
2011-04-07,5,저금리(~2021),-0.68,-0.3,-0.25,-0.25,
2011-04-08,5,저금리(~2021),-0.27,-0.55,-0.5,-0.5,
2011-04-11,5,저금리(~2021),-0.41,-0.32,-0.27,-0.27,
2011-04-12,5,저금리(~2021),-1.47,-1.47,-1.46,-1.46,
2011-04-13,5,저금리(~2021),-2.18,-3.25,-3.23,-3.23,
2011-04-14,5,저금리(~2021),-3.36,-3.51,-3.5,-3.5,
2011-04-15,5,저금리(~2021),-3.29,-3.22,-3.19,-3.19,
2011-04-18,5,저금리(~2021),-3.97,-3.92,-3.95,-3.95,
2011-04-19,5,저금리(~2021),-4.28,-4.1,-4.14,-4.14,
2011-04-20,5,저금리(~2021),-1.95,-0.75,-0.76,-0.76,
2011-04-21,5,저금리(~2021),0.0,-0.02,-0.02,-0.02,
2011-04-22,5,저금리(~2021),0.71,0.49,0.5,0.5,
2011-04-25,5,저금리(~2021),-0.93,-1.1,-1.07,-1.07,
2011-04-26,5,저금리(~2021),0.14,0.01,0.07,0.07,
2011-04-27,5,저금리(~2021),1.28,1.12,1.18,1.18,
2011-04-28,5,저금리(~2021),2.77,2.88,2.9,2.9,
2011-04-29,5,저금리(~2021),2.6,3.01,3.03,3.03,
2011-05-02,5,저금리(~2021),3.59,3.67,3.63,3.63,
2011-05-03,5,저금리(~2021),4.11,4.8,4.7,4.7,
2011-05-04,5,저금리(~2021),3.44,3.58,3.57,3.57,
2011-05-06,5,저금리(~2021),2.76,2.69,2.71,2.71,
2011-05-09,5,저금리(~2021),2.06,1.75,1.81,1.81,
2011-05-11,5,저금리(~2021),1.6,1.51,1.57,1.57,
2011-05-12,5,저금리(~2021),1.7,0.64,0.7,0.7,
2011-05-13,5,저금리(~2021),0.47,0.26,0.32,0.32,
2011-05-16,5,저금리(~2021),2.15,2.05,2.13,2.13,
2011-05-17,5,저금리(~2021),2.02,2.08,2.17,2.17,
2011-05-18,5,저금리(~2021),4.92,4.66,4.57,4.57,
2011-05-19,5,저금리(~2021),-0.27,0.42,0.58,0.58,
2011-05-20,5,저금리(~2021),0.27,0.18,0.34,0.34,
2011-05-23,5,저금리(~2021),-1.91,-2.18,-2.14,-2.14,
2011-05-24,5,저금리(~2021),-4.22,-4.32,-4.37,-4.37,
2011-05-25,5,저금리(~2021),-5.34,-5.48,-5.66,-5.66,
2011-05-26,5,저금리(~2021),-0.87,-1.38,-1.31,-1.31,
2011-05-27,5,저금리(~2021),-0.81,-0.75,-0.67,-0.67,
2011-05-30,5,저금리(~2021),-0.54,-0.56,-0.47,-0.47,
2011-05-31,5,저금리(~2021),3.03,3.03,2.99,2.99,
2011-06-01,5,저금리(~2021),3.71,3.83,3.74,3.74,
2011-06-02,5,저금리(~2021),3.72,3.56,3.47,3.47,
2011-06-03,5,저금리(~2021),3.46,3.11,3.06,3.06,
2011-06-07,5,저금리(~2021),1.21,0.98,1.03,1.03,
2011-06-08,5,저금리(~2021),-0.13,-0.17,-0.13,-0.13,
2011-06-09,5,저금리(~2021),1.46,1.38,1.44,1.44,
2011-06-10,5,저금리(~2021),0.72,0.95,1.02,1.02,
2011-06-13,5,저금리(~2021),1.9,2.26,2.28,2.28,
2011-06-14,5,저금리(~2021),1.67,2.01,2.05,2.05,
2011-06-15,5,저금리(~2021),1.14,1.04,1.13,1.13,
2011-06-16,5,저금리(~2021),-0.33,-0.26,-0.2,-0.2,
2011-06-17,5,저금리(~2021),-3.18,-3.26,-3.27,-3.27,
2011-06-20,5,저금리(~2021),-2.45,-2.76,-2.73,-2.73,
2011-06-21,5,저금리(~2021),-0.46,-1.04,-0.98,-0.98,
2011-06-22,5,저금리(~2021),-1.39,-1.31,-1.25,-1.25,
2011-06-23,5,저금리(~2021),-2.3,-2.35,-2.33,-2.33,
2011-06-24,5,저금리(~2021),-1.54,-1.64,-1.61,-1.61,
2011-06-27,5,저금리(~2021),-4.09,-4.03,-4.15,-4.15,
2011-06-28,5,저금리(~2021),-5.0,-4.74,-4.92,-4.92,
2011-06-29,5,저금리(~2021),-3.62,-3.94,-4.06,-4.06,
2011-06-30,5,저금리(~2021),-3.89,-3.97,-4.09,-4.09,
2011-07-01,5,저금리(~2021),-2.58,-2.75,-2.8,-2.8,
2011-07-04,5,저금리(~2021),-0.14,-0.22,-0.19,-0.19,
2011-07-05,5,저금리(~2021),2.98,3.09,3.08,3.08,
2011-07-06,5,저금리(~2021),2.57,2.62,2.65,2.65,
2011-07-07,5,저금리(~2021),3.35,3.13,3.13,3.13,
2011-07-08,5,저금리(~2021),2.51,2.59,2.62,2.62,
2011-07-11,5,저금리(~2021),2.48,2.46,2.5,2.5,
2011-07-12,5,저금리(~2021),0.0,-0.01,0.02,0.02,
2011-07-13,5,저금리(~2021),-0.88,-1.06,-1.02,-1.02,
2011-07-14,5,저금리(~2021),-0.81,-0.79,-0.74,-0.74,
2011-07-15,5,저금리(~2021),-1.29,-1.26,-1.21,-1.21,
2011-07-18,5,저금리(~2021),-1.34,-1.5,-1.46,-1.46,
2011-07-19,5,저금리(~2021),-2.09,-2.22,-2.2,-2.2,
2011-07-20,5,저금리(~2021),-0.82,-0.61,-0.58,-0.58,
2011-07-21,5,저금리(~2021),-0.2,-0.26,-0.23,-0.23,
2011-07-22,5,저금리(~2021),2.21,2.1,2.09,2.09,
2011-07-25,5,저금리(~2021),-1.16,-0.84,-0.78,-0.78,
2011-07-26,5,저금리(~2021),2.61,2.49,2.56,2.56,
2011-07-27,5,저금리(~2021),5.93,5.97,5.85,5.85,
2011-07-28,5,저금리(~2021),7.24,7.37,7.12,7.12,
2011-07-29,5,저금리(~2021),9.72,10.15,9.58,9.58,
2011-08-01,5,저금리(~2021),16.2,16.71,14.76,14.76,
2011-08-02,5,저금리(~2021),17.21,18.04,15.79,15.79,
2011-08-03,5,저금리(~2021),14.45,14.87,13.38,13.38,
2011-08-04,5,저금리(~2021),11.46,11.5,10.72,10.72,
2011-08-05,5,저금리(~2021),9.41,8.8,8.39,8.39,
2011-08-08,5,저금리(~2021),0.42,-0.35,0.06,0.06,
2011-08-09,5,저금리(~2021),-4.06,-4.26,-4.18,-4.18,
2011-08-10,5,저금리(~2021),-2.16,-2.83,-2.61,-2.61,
2011-08-11,5,저금리(~2021),4.23,4.2,4.69,4.69,
2011-08-12,5,저금리(~2021),3.88,3.67,4.19,4.19,
2011-08-16,5,저금리(~2021),5.14,5.26,5.53,5.53,
2011-08-17,5,저금리(~2021),7.56,6.75,6.86,6.86,
2011-08-18,5,저금리(~2021),4.42,4.22,4.57,4.57,
2011-08-19,5,저금리(~2021),-2.47,-2.81,-2.74,-2.74,
2011-08-22,5,저금리(~2021),-6.6,-6.44,-6.64,-6.64,
2011-08-23,5,저금리(~2021),-3.99,-4.03,-4.07,-4.07,
2011-08-24,5,저금리(~2021),-7.03,-6.79,-7.14,-7.14,
2011-08-25,5,저금리(~2021),-6.4,-6.64,-6.97,-6.97,
2011-08-26,5,저금리(~2021),-4.72,-4.53,-4.59,-4.59,
2011-08-29,5,저금리(~2021),2.78,2.59,2.76,2.76,
2011-08-30,5,저금리(~2021),4.92,4.35,4.4,4.4,
2011-08-31,5,저금리(~2021),1.31,1.63,1.99,1.99,
2011-09-01,5,저금리(~2021),0.89,1.49,1.86,1.86,
2011-09-02,5,저금리(~2021),1.77,1.38,1.74,1.74,
2011-09-05,5,저금리(~2021),0.62,0.33,0.64,0.64,
2011-09-06,5,저금리(~2021),-2.18,-2.23,-1.94,-1.94,
2011-09-07,5,저금리(~2021),-1.18,-1.84,-1.57,-1.57,
2011-09-08,5,저금리(~2021),0.29,-0.31,0.0,0.0,
2011-09-09,5,저금리(~2021),-2.61,-2.51,-2.27,-2.27,
2011-09-14,5,저금리(~2021),-6.61,-6.28,-6.48,-6.48,
2011-09-15,5,저금리(~2021),-1.43,-0.7,-0.37,-0.37,
2011-09-16,5,저금리(~2021),8.74,8.68,8.41,8.41,
2011-09-19,5,저금리(~2021),9.29,9.83,9.4,9.4,
2011-09-20,5,저금리(~2021),4.64,3.69,4.44,4.44,
2011-09-21,5,저금리(~2021),6.9,6.36,6.85,6.85,
2011-09-22,5,저금리(~2021),-0.06,-0.2,0.63,0.63,
2011-09-23,5,저금리(~2021),-5.36,-4.86,-4.52,-4.52,
2011-09-26,5,저금리(~2021),-3.5,-3.62,-3.1,-3.1,
2011-09-27,5,저금리(~2021),3.35,4.12,4.16,4.16,
2011-09-28,5,저금리(~2021),-0.73,-0.85,-0.58,-0.58,
2011-09-29,5,저금리(~2021),-0.17,-0.39,-0.13,-0.13,
2011-09-30,5,저금리(~2021),-0.75,-1.36,-1.11,-1.11,
2011-10-04,5,저금리(~2021),-5.85,-6.24,-6.47,-6.47,
2011-10-05,5,저금리(~2021),-7.92,-7.68,-8.14,-8.14,
2011-10-06,5,저금리(~2021),-5.82,-5.42,-5.65,-5.65,
2011-10-07,5,저금리(~2021),-4.12,-4.52,-4.68,-4.68,
2011-10-10,5,저금리(~2021),-5.18,-5.17,-5.38,-5.38,
2011-10-11,5,저금리(~2021),-1.95,-1.62,-1.57,-1.57,
2011-10-12,5,저금리(~2021),-2.21,-2.87,-2.85,-2.85,
2011-10-13,5,저금리(~2021),0.96,1.22,1.43,1.43,
2011-10-14,5,저금리(~2021),-0.24,0.08,0.33,0.33,
2011-10-17,5,저금리(~2021),-2.33,-2.1,-1.78,-1.78,
2011-10-18,5,저금리(~2021),-3.44,-4.01,-3.85,-3.85,
2011-10-19,5,저금리(~2021),-2.63,-1.86,-1.6,-1.6,
2011-10-20,5,저금리(~2021),-6.78,-6.9,-7.19,-7.19,
2011-10-21,5,저금리(~2021),-5.45,-5.31,-5.44,-5.44,
2011-10-24,5,저금리(~2021),-0.75,-1.29,-1.27,-1.27,
2011-10-25,5,저금리(~2021),-1.31,-0.98,-0.95,-0.95,
2011-10-26,5,저금리(~2021),-0.25,-0.75,-0.71,-0.71,
2011-10-27,5,저금리(~2021),3.25,2.94,2.9,2.9,
2011-10-28,5,저금리(~2021),0.06,-0.01,0.14,0.14,
2011-10-31,5,저금리(~2021),-0.25,0.15,0.3,0.3,
2011-11-01,5,저금리(~2021),0.63,0.49,0.64,0.64,
2011-11-02,5,저금리(~2021),-0.57,-0.79,-0.64,-0.64,
2011-11-03,5,저금리(~2021),2.47,2.42,2.74,2.74,
2011-11-04,5,저금리(~2021),3.78,4.33,4.44,4.44,
2011-11-07,5,저금리(~2021),0.76,0.7,1.06,1.06,
2011-11-08,5,저금리(~2021),0.57,0.54,0.9,0.9,
2011-11-09,5,저금리(~2021),3.1,3.35,3.63,3.63,
2011-11-10,5,저금리(~2021),-3.07,-2.63,-2.54,-2.54,
2011-11-11,5,저금리(~2021),1.6,0.95,1.12,1.12,
2011-11-14,5,저금리(~2021),4.85,4.66,4.56,4.56,
2011-11-15,5,저금리(~2021),3.63,4.2,4.13,4.13,
2011-11-16,5,저금리(~2021),4.17,4.14,4.08,4.08,
2011-11-17,5,저금리(~2021),5.1,5.01,4.86,4.86,
2011-11-18,5,저금리(~2021),3.71,3.88,3.79,3.79,
2011-11-21,5,저금리(~2021),-0.18,-0.3,-0.15,-0.15,
2011-11-22,5,저금리(~2021),-2.36,-2.79,-2.64,-2.64,
2011-11-23,5,저금리(~2021),-4.18,-3.99,-3.97,-3.97,
2011-11-24,5,저금리(~2021),-7.99,-8.44,-8.77,-8.77,
2011-11-25,5,저금리(~2021),-8.85,-9.2,-9.69,-9.69,
2011-11-28,5,저금리(~2021),-6.63,-6.62,-6.77,-6.77,
2011-11-29,5,저금리(~2021),-3.03,-3.33,-3.19,-3.19,
2011-11-30,5,저금리(~2021),-4.55,-4.64,-4.61,-4.61,
2011-12-01,5,저금리(~2021),0.26,0.64,0.65,0.65,
2011-12-02,5,저금리(~2021),2.96,3.19,3.18,3.18,
2011-12-05,5,저금리(~2021),1.74,1.77,1.86,1.86,
2011-12-06,5,저금리(~2021),2.62,3.15,3.22,3.22,
2011-12-07,5,저금리(~2021),3.86,4.18,4.18,4.18,
2011-12-08,5,저금리(~2021),6.16,6.06,5.92,5.92,
2011-12-09,5,저금리(~2021),2.0,2.05,2.16,2.16,
2011-12-12,5,저금리(~2021),7.17,7.01,6.74,6.74,
2011-12-13,5,저금리(~2021),4.17,3.95,3.95,3.95,
2011-12-14,5,저금리(~2021),0.37,0.07,0.33,0.33,
2011-12-15,5,저금리(~2021),-2.05,-2.15,-1.98,-1.98,
2011-12-16,5,저금리(~2021),-2.2,-2.33,-2.16,-2.16,
2011-12-19,5,저금리(~2021),-4.79,-4.56,-4.63,-4.63,
2011-12-20,5,저금리(~2021),-2.81,-2.86,-2.8,-2.8,
2011-12-21,5,저금리(~2021),0.62,0.7,0.73,0.73,
2011-12-22,5,저금리(~2021),0.56,0.53,0.56,0.56,
2011-12-23,5,저금리(~2021),1.75,1.59,1.58,1.58,
2011-12-26,5,저금리(~2021),-2.24,-2.26,-2.19,-2.19,
2011-12-27,5,저금리(~2021),-2.7,-2.72,-2.68,-2.68,
2011-12-28,5,저금리(~2021),-2.7,-3.0,-2.98,-2.98,
2011-12-29,5,저금리(~2021),-1.29,-1.49,-1.38,-1.38,
2012-01-02,5,저금리(~2021),0.18,-0.02,0.13,0.13,
2012-01-03,5,저금리(~2021),1.59,1.27,1.34,1.34,
2012-01-04,5,저금리(~2021),1.39,1.01,1.08,1.08,
2012-01-05,5,저금리(~2021),0.5,0.49,0.57,0.57,
2012-01-06,5,저금리(~2021),-2.05,-2.02,-1.98,-1.98,
2012-01-09,5,저금리(~2021),-2.27,-2.08,-2.05,-2.05,
2012-01-10,5,저금리(~2021),-2.38,-2.41,-2.38,-2.38,
2012-01-11,5,저금리(~2021),-2.74,-2.61,-2.6,-2.6,
2012-01-12,5,저금리(~2021),-3.52,-3.46,-3.48,-3.48,
2012-01-13,5,저금리(~2021),-4.51,-4.2,-4.26,-4.26,
2012-01-16,5,저금리(~2021),-5.9,-6.16,-6.44,-6.44,
2012-01-17,5,저금리(~2021),-4.1,-4.1,-4.21,-4.21,
2012-01-18,5,저금리(~2021),-4.29,-4.42,-4.56,-4.56,
2012-01-19,5,저금리(~2021),-1.63,-1.9,-1.88,-1.88,
2012-01-20,5,저금리(~2021),0.07,-0.43,-0.41,-0.41,
2012-01-25,5,저금리(~2021),0.27,0.49,0.5,0.5,
2012-01-26,5,저금리(~2021),-0.87,-0.8,-0.77,-0.77,
2012-01-27,5,저금리(~2021),-0.13,-0.13,-0.1,-0.1,
2012-01-30,5,저금리(~2021),-1.32,-1.22,-1.21,-1.21,
2012-01-31,5,저금리(~2021),-1.2,-1.12,-1.1,-1.1,
2012-02-01,5,저금리(~2021),-2.13,-2.25,-2.27,-2.27,
2012-02-02,5,저금리(~2021),-1.08,-1.15,-1.15,-1.15,
2012-02-03,5,저금리(~2021),-0.8,-0.64,-0.61,-0.61,
2012-02-06,5,저금리(~2021),-1.34,-1.23,-1.21,-1.21,
2012-02-07,5,저금리(~2021),-0.81,-0.77,-0.75,-0.75,
2012-02-08,5,저금리(~2021),-1.02,-0.88,-0.85,-0.85,
2012-02-09,5,저금리(~2021),0.75,0.82,0.87,0.87,
2012-02-10,5,저금리(~2021),-1.82,-2.03,-2.0,-2.0,
2012-02-13,5,저금리(~2021),-1.43,-1.45,-1.4,-1.4,
2012-02-14,5,저금리(~2021),-1.63,-1.71,-1.67,-1.67,
2012-02-15,5,저금리(~2021),-0.14,-0.39,-0.34,-0.34,
2012-02-16,5,저금리(~2021),-0.81,-0.67,-0.63,-0.63,
2012-02-17,5,저금리(~2021),0.34,0.43,0.45,0.45,
2012-02-20,5,저금리(~2021),2.14,1.87,1.87,1.87,
2012-02-21,5,저금리(~2021),1.1,1.01,1.05,1.05,
2012-02-22,5,저금리(~2021),-0.07,-0.06,0.0,0.0,
2012-02-23,5,저금리(~2021),-0.95,-1.39,-1.36,-1.36,
2012-02-24,5,저금리(~2021),0.48,0.29,0.34,0.34,
2012-02-27,5,저금리(~2021),-0.4,-0.27,-0.23,-0.23,
2012-02-28,5,저금리(~2021),1.29,1.56,1.57,1.57,
2012-02-29,5,저금리(~2021),1.38,1.64,1.65,1.65,
2012-03-02,5,저금리(~2021),0.41,1.83,1.83,1.83,
2012-03-05,5,저금리(~2021),0.27,1.3,1.31,1.31,
2012-03-06,5,저금리(~2021),-1.83,-1.11,-1.09,-1.09,
2012-03-07,5,저금리(~2021),-3.5,-2.93,-2.98,-2.98,
2012-03-08,5,저금리(~2021),-2.58,-2.01,-2.02,-2.02,
2012-03-09,5,저금리(~2021),-1.23,-1.49,-1.48,-1.48,
2012-03-12,5,저금리(~2021),-2.59,-2.55,-2.57,-2.57,
2012-03-13,5,저금리(~2021),-0.69,-0.64,-0.63,-0.63,
2012-03-14,5,저금리(~2021),0.77,0.93,0.93,0.93,
2012-03-15,5,저금리(~2021),0.77,0.8,0.81,0.81,
2012-03-16,5,저금리(~2021),0.56,0.66,0.66,0.66,
2012-03-19,5,저금리(~2021),1.33,1.2,1.19,1.19,
2012-03-20,5,저금리(~2021),-0.35,-0.42,-0.4,-0.4,
2012-03-21,5,저금리(~2021),-0.41,-0.57,-0.55,-0.55,
2012-03-22,5,저금리(~2021),0.62,0.62,0.65,0.65,
2012-03-23,5,저금리(~2021),0.76,0.7,0.72,0.72,
2012-03-26,5,저금리(~2021),-0.34,-0.26,-0.22,-0.22,
2012-03-27,5,저금리(~2021),-0.56,-0.39,-0.35,-0.35,
2012-03-28,5,저금리(~2021),0.14,0.3,0.35,0.35,
2012-03-29,5,저금리(~2021),-1.1,-1.22,-1.19,-1.19,
2012-03-30,5,저금리(~2021),-1.37,-1.48,-1.46,-1.46,
2012-04-02,5,저금리(~2021),1.18,1.1,1.15,1.15,
2012-04-03,5,저금리(~2021),2.66,2.39,2.37,2.37,
2012-04-04,5,저금리(~2021),2.15,2.34,2.33,2.33,
2012-04-05,5,저금리(~2021),1.39,1.38,1.42,1.42,
2012-04-06,5,저금리(~2021),2.22,2.23,2.25,2.25,
2012-04-09,5,저금리(~2021),0.96,0.87,0.9,0.9,
2012-04-10,5,저금리(~2021),-0.2,-0.07,-0.02,-0.02,
2012-04-12,5,저금리(~2021),-0.54,-0.81,-0.77,-0.77,
2012-04-13,5,저금리(~2021),1.85,1.9,1.9,1.9,
2012-04-16,5,저금리(~2021),1.02,1.0,1.02,1.02,
2012-04-17,5,저금리(~2021),1.22,1.35,1.36,1.36,
2012-04-18,5,저금리(~2021),2.33,2.27,2.24,2.24,
2012-04-19,5,저금리(~2021),1.77,1.68,1.67,1.67,
2012-04-20,5,저금리(~2021),-0.2,-0.31,-0.3,-0.3,
2012-04-23,5,저금리(~2021),-0.67,-0.86,-0.86,-0.86,
2012-04-24,5,저금리(~2021),-2.07,-2.28,-2.32,-2.32,
2012-04-25,5,저금리(~2021),-1.94,-2.06,-2.08,-2.08,
2012-04-26,5,저금리(~2021),-1.01,-1.09,-1.09,-1.09,
2012-04-27,5,저금리(~2021),1.55,1.6,1.63,1.63,
2012-04-30,5,저금리(~2021),1.15,1.16,1.21,1.21,
2012-05-02,5,저금리(~2021),2.8,2.98,2.95,2.95,
2012-05-03,5,저금리(~2021),3.14,3.34,3.3,3.3,
2012-05-04,5,저금리(~2021),4.27,4.44,4.34,4.34,
2012-05-07,5,저금리(~2021),2.13,1.89,1.91,1.91,
2012-05-08,5,저금리(~2021),3.48,3.71,3.63,3.63,
2012-05-09,5,저금리(~2021),6.05,6.94,6.69,6.69,
2012-05-10,5,저금리(~2021),5.49,5.15,5.11,5.11,
2012-05-11,5,저금리(~2021),7.28,6.88,6.73,6.73,
2012-05-14,5,저금리(~2021),6.18,6.62,6.5,6.5,
2012-05-15,5,저금리(~2021),3.95,3.93,4.1,4.1,
2012-05-16,5,저금리(~2021),1.94,0.64,0.81,0.81,
2012-05-17,5,저금리(~2021),1.69,1.75,1.88,1.88,
2012-05-18,5,저금리(~2021),-2.18,-2.01,-2.01,-2.01,
2012-05-21,5,저금리(~2021),-2.57,-2.96,-2.98,-2.98,
2012-05-22,5,저금리(~2021),-0.5,-0.65,-0.62,-0.62,
2012-05-23,5,저금리(~2021),-1.6,-1.21,-1.19,-1.19,
2012-05-24,5,저금리(~2021),-0.99,-1.1,-1.08,-1.08,
2012-05-25,5,저금리(~2021),1.98,1.78,1.84,1.84,
2012-05-29,5,저금리(~2021),2.33,2.27,2.3,2.3,
2012-05-30,5,저금리(~2021),-0.75,-0.98,-0.84,-0.84,
2012-05-31,5,저금리(~2021),-0.19,-0.54,-0.39,-0.39,
2012-06-01,5,저금리(~2021),-2.49,-2.41,-2.28,-2.28,
2012-06-04,5,저금리(~2021),-4.07,-4.04,-4.08,-4.08,
2012-06-05,5,저금리(~2021),-3.13,-3.34,-3.34,-3.34,
2012-06-07,5,저금리(~2021),-0.88,-0.74,-0.69,-0.69,
2012-06-08,5,저금리(~2021),-1.31,-1.02,-0.99,-0.99,
2012-06-11,5,저금리(~2021),-1.28,-1.21,-1.17,-1.17,
2012-06-12,5,저금리(~2021),-2.09,-2.0,-1.99,-1.99,
2012-06-13,5,저금리(~2021),-2.28,-1.81,-1.8,-1.8,
2012-06-14,5,저금리(~2021),-1.34,-1.18,-1.14,-1.14,
2012-06-15,5,저금리(~2021),1.2,1.47,1.59,1.59,
2012-06-18,5,저금리(~2021),4.85,5.09,4.96,4.96,
2012-06-19,5,저금리(~2021),5.17,5.57,5.4,5.4,
2012-06-20,5,저금리(~2021),5.65,5.71,5.52,5.52,
2012-06-21,5,저금리(~2021),4.84,4.77,4.67,4.67,
2012-06-22,5,저금리(~2021),-0.19,-0.37,-0.31,-0.31,
2012-06-25,5,저금리(~2021),-1.6,-1.79,-1.78,-1.78,
2012-06-26,5,저금리(~2021),-2.89,-3.01,-3.06,-3.06,
2012-06-27,5,저금리(~2021),-3.13,-3.23,-3.28,-3.28,
2012-06-28,5,저금리(~2021),-3.01,-3.08,-3.13,-3.13,
2012-06-29,5,저금리(~2021),0.13,0.06,0.08,0.08,
2012-07-02,5,저금리(~2021),1.19,1.3,1.32,1.32,
2012-07-03,5,저금리(~2021),2.59,2.26,2.24,2.24,
2012-07-04,5,저금리(~2021),3.05,3.08,3.02,3.02,
2012-07-05,5,저금리(~2021),5.2,5.11,4.93,4.93,
2012-07-06,5,저금리(~2021),2.63,2.78,2.77,2.77,
2012-07-09,5,저금리(~2021),1.24,0.94,0.99,0.99,
2012-07-10,5,저금리(~2021),0.49,0.4,0.45,0.45,
2012-07-11,5,저금리(~2021),1.91,1.44,1.49,1.49,
2012-07-12,5,저금리(~2021),-2.05,-2.28,-2.27,-2.27,
2012-07-13,5,저금리(~2021),-0.67,-1.09,-1.05,-1.05,
2012-07-16,5,저금리(~2021),1.53,1.65,1.73,1.73,
2012-07-17,5,저금리(~2021),1.53,1.63,1.7,1.7,
2012-07-18,5,저금리(~2021),1.15,1.1,1.18,1.18,
2012-07-19,5,저금리(~2021),2.34,2.31,2.32,2.32,
2012-07-20,5,저금리(~2021),-0.86,-0.7,-0.56,-0.56,
2012-07-23,5,저금리(~2021),-3.68,-3.61,-3.65,-3.65,
2012-07-24,5,저금리(~2021),-5.68,-5.6,-5.76,-5.76,
2012-07-25,5,저금리(~2021),-6.75,-6.67,-6.99,-6.99,
2012-07-26,5,저금리(~2021),-5.53,-5.4,-5.55,-5.55,
2012-07-27,5,저금리(~2021),-1.12,-1.51,-1.44,-1.44,
2012-07-30,5,저금리(~2021),-2.5,-2.91,-2.86,-2.86,
2012-07-31,5,저금리(~2021),-0.26,-0.49,-0.42,-0.42,
2012-08-01,5,저금리(~2021),-1.22,-1.32,-1.26,-1.26,
2012-08-02,5,저금리(~2021),-3.76,-4.41,-4.48,-4.48,
2012-08-03,5,저금리(~2021),-5.58,-5.55,-5.75,-5.75,
2012-08-06,5,저금리(~2021),-2.76,-2.8,-2.8,-2.8,
2012-08-07,5,저금리(~2021),-3.86,-3.72,-3.78,-3.78,
2012-08-08,5,저금리(~2021),-2.98,-2.83,-2.83,-2.83,
2012-08-09,5,저금리(~2021),-0.4,-0.01,0.0,0.0,
2012-08-10,5,저금리(~2021),0.2,0.29,0.31,0.31,
2012-08-13,5,저금리(~2021),-0.26,-0.2,-0.19,-0.19,
2012-08-14,5,저금리(~2021),1.67,1.72,1.7,1.7,
2012-08-16,5,저금리(~2021),1.14,1.05,1.05,1.05,
2012-08-17,5,저금리(~2021),1.86,2.06,2.06,2.06,
2012-08-20,5,저금리(~2021),1.92,1.85,1.85,1.85,
2012-08-21,5,저금리(~2021),2.05,2.13,2.12,2.12,
2012-08-22,5,저금리(~2021),0.92,0.66,0.68,0.68,
2012-08-23,5,저금리(~2021),2.91,3.14,3.09,3.09,
2012-08-24,5,저금리(~2021),1.69,1.87,1.86,1.86,
2012-08-27,5,저금리(~2021),1.17,1.34,1.36,1.36,
2012-08-28,5,저금리(~2021),1.23,1.1,1.12,1.12,
2012-08-29,5,저금리(~2021),3.65,3.77,3.71,3.71,
2012-08-30,5,저금리(~2021),1.73,1.68,1.7,1.7,
2012-08-31,5,저금리(~2021),-1.47,-1.76,-1.64,-1.64,
2012-09-03,5,저금리(~2021),-0.9,-1.14,-1.0,-1.0,
2012-09-04,5,저금리(~2021),-1.02,-0.98,-0.84,-0.84,
2012-09-05,5,저금리(~2021),-4.59,-4.64,-4.73,-4.73,
2012-09-06,5,저금리(~2021),-4.1,-4.16,-4.2,-4.2,
2012-09-07,5,저금리(~2021),-4.42,-3.97,-4.01,-4.01,
2012-09-10,5,저금리(~2021),-4.22,-3.94,-3.98,-3.98,
2012-09-11,5,저금리(~2021),-4.6,-4.35,-4.43,-4.43,
2012-09-12,5,저금리(~2021),-3.1,-3.05,-3.05,-3.05,
2012-09-13,5,저금리(~2021),-2.24,-2.22,-2.16,-2.16,
2012-09-14,5,저금리(~2021),0.61,0.57,0.58,0.58,
2012-09-17,5,저금리(~2021),0.2,0.2,0.21,0.21,
2012-09-18,5,저금리(~2021),0.81,0.61,0.62,0.62,
2012-09-19,5,저금리(~2021),1.84,1.75,1.74,1.74,
2012-09-20,5,저금리(~2021),0.13,0.02,0.04,0.04,
2012-09-21,5,저금리(~2021),0.54,0.31,0.32,0.32,
2012-09-24,5,저금리(~2021),0.54,0.63,0.64,0.64,
2012-09-25,5,저금리(~2021),0.27,0.25,0.26,0.26,
2012-09-26,5,저금리(~2021),-0.6,-0.67,-0.67,-0.67,
2012-09-27,5,저금리(~2021),0.94,0.8,0.79,0.79,
2012-09-28,5,저금리(~2021),0.87,0.83,0.83,0.83,
2012-10-02,5,저금리(~2021),2.82,2.68,2.65,2.65,
2012-10-04,5,저금리(~2021),3.56,3.72,3.64,3.64,
2012-10-05,5,저금리(~2021),3.9,4.16,4.05,4.05,
2012-10-08,5,저금리(~2021),3.53,3.52,3.45,3.45,
2012-10-09,5,저금리(~2021),2.67,2.65,2.63,2.63,
2012-10-10,5,저금리(~2021),-0.07,-0.26,-0.23,-0.23,
2012-10-11,5,저금리(~2021),-1.56,-1.7,-1.71,-1.71,
2012-10-12,5,저금리(~2021),-0.84,-0.95,-0.93,-0.93,
