시작일,구간,시기,레버리지 ETF(%),선물 매일(%),선물 월 1회(%),선물 그대로(%),제외 사유
2024-05-08,5,고금리(2022~),3.57,3.07,3.19,3.19,
2024-05-09,5,고금리(2022~),11.41,11.23,11.18,11.18,
2024-05-10,5,고금리(2022~),9.24,8.88,9.12,9.12,
2024-05-13,5,고금리(2022~),5.18,4.0,4.63,4.63,
2024-05-14,5,고금리(2022~),6.57,5.84,6.33,6.33,
2024-05-16,5,고금리(2022~),8.87,10.4,10.34,10.34,
2024-05-17,5,고금리(2022~),1.66,2.02,2.05,2.05,
2024-05-20,5,고금리(2022~),-1.36,-2.45,-2.3,-2.3,
2024-05-21,5,고금리(2022~),-1.06,-0.17,0.01,0.01,
2024-05-22,5,고금리(2022~),3.04,3.2,3.41,3.41,
2024-05-23,5,고금리(2022~),3.85,3.11,3.32,3.32,
2024-05-24,5,고금리(2022~),-0.44,-0.99,-0.67,-0.67,
2024-05-27,5,고금리(2022~),1.68,1.76,1.94,1.94,
2024-05-28,5,고금리(2022~),-0.69,-0.52,-0.31,-0.31,
2024-05-29,5,고금리(2022~),-6.72,-7.09,-7.31,-7.31,
2024-05-30,5,고금리(2022~),-13.22,-13.97,-15.16,-15.16,
2024-05-31,5,고금리(2022~),-9.0,-9.08,-9.29,-9.29,
2024-06-03,5,고금리(2022~),-10.24,-10.11,-10.44,-10.44,
2024-06-04,5,고금리(2022~),-8.24,-7.72,-7.7,-7.7,
2024-06-05,5,고금리(2022~),-4.83,-4.28,-4.01,-4.01,
2024-06-07,5,고금리(2022~),3.6,4.19,4.23,4.23,
2024-06-10,5,고금리(2022~),1.39,1.55,1.64,1.64,
2024-06-11,5,고금리(2022~),3.94,4.06,4.0,4.0,
2024-06-12,5,고금리(2022~),3.86,1.8,1.83,1.83,
2024-06-13,5,고금리(2022~),3.83,3.74,3.73,3.73,
2024-06-14,5,고금리(2022~),1.29,0.93,0.98,0.98,
2024-06-17,5,고금리(2022~),3.87,3.44,3.46,3.46,
2024-06-18,5,고금리(2022~),3.31,2.74,2.8,2.8,
2024-06-19,5,고금리(2022~),4.12,5.0,4.94,4.94,
2024-06-20,5,고금리(2022~),3.04,1.79,1.85,1.85,
2024-06-21,5,고금리(2022~),2.39,2.92,2.94,2.94,
2024-06-24,5,고금리(2022~),-3.73,-3.59,-3.55,-3.55,
2024-06-25,5,고금리(2022~),2.03,2.55,2.82,2.82,
2024-06-26,5,고금리(2022~),-4.04,-4.05,-3.63,-3.63,
2024-06-27,5,고금리(2022~),-5.52,-5.23,-4.87,-4.87,
2024-06-28,5,고금리(2022~),-8.88,-9.31,-9.33,-9.33,
2024-07-01,5,고금리(2022~),-7.9,-6.86,-6.65,-6.65,
2024-07-02,5,고금리(2022~),-12.56,-12.13,-12.98,-12.98,
2024-07-03,5,고금리(2022~),-6.72,-6.85,-7.07,-7.07,
2024-07-04,5,고금리(2022~),-3.54,-3.7,-3.67,-3.67,
2024-07-05,5,고금리(2022~),0.68,0.68,0.71,0.71,
2024-07-08,5,고금리(2022~),2.89,1.54,1.54,1.54,
2024-07-09,5,고금리(2022~),6.39,5.82,5.68,5.68,
2024-07-10,5,고금리(2022~),8.93,8.93,8.55,8.55,
2024-07-11,5,고금리(2022~),8.28,8.51,8.18,8.18,
2024-07-12,5,고금리(2022~),5.77,5.75,5.71,5.71,
2024-07-15,5,고금리(2022~),11.83,12.82,12.18,12.18,
2024-07-16,5,고금리(2022~),7.08,6.64,6.76,6.76,
2024-07-17,5,고금리(2022~),2.71,2.42,2.74,2.74,
2024-07-18,5,고금리(2022~),6.07,6.33,6.56,6.56,
2024-07-19,5,고금리(2022~),8.19,8.63,8.6,8.6,
2024-07-22,5,고금리(2022~),-0.46,-2.26,-1.94,-1.94,
2024-07-23,5,고금리(2022~),0.31,0.99,1.31,1.31,
2024-07-24,5,고금리(2022~),1.78,1.85,2.15,2.15,
2024-07-25,5,고금리(2022~),-5.5,-6.42,-6.48,-6.48,
2024-07-26,5,고금리(2022~),2.82,2.24,3.11,3.11,
2024-07-29,5,고금리(2022~),28.75,34.34,32.08,32.08,
2024-07-30,5,고금리(2022~),9.43,7.47,15.0,15.0,
2024-07-31,5,고금리(2022~),4.11,2.93,11.09,11.09,
2024-08-01,5,고금리(2022~),9.12,9.92,17.16,17.16,
2024-08-02,5,고금리(2022~),-5.7,-5.81,2.1,2.1,
2024-08-05,5,고금리(2022~),-23.28,-25.44,-27.68,-27.68,
2024-08-06,5,고금리(2022~),-8.12,-6.62,-6.46,-6.46,
2024-08-07,5,고금리(2022~),-6.73,-6.52,-6.36,-6.36,
2024-08-08,5,고금리(2022~),-11.89,-12.19,-12.89,-12.89,
2024-08-09,5,고금리(2022~),-3.21,-3.23,-2.99,-2.99,
2024-08-12,5,고금리(2022~),-4.26,-5.17,-5.01,-5.01,
2024-08-13,5,고금리(2022~),-3.12,-3.7,-3.39,-3.39,
2024-08-14,5,고금리(2022~),0.55,1.85,2.12,2.12,
2024-08-16,5,고금리(2022~),3.76,4.09,4.19,4.19,
2024-08-19,5,고금리(2022~),2.45,2.73,2.84,2.84,
2024-08-20,5,고금리(2022~),6.22,6.64,6.46,6.46,
2024-08-21,5,고금리(2022~),3.3,3.28,3.28,3.28,
2024-08-22,5,고금리(2022~),3.98,3.72,3.7,3.7,
2024-08-23,5,고금리(2022~),1.1,1.5,1.64,1.64,
2024-08-26,5,고금리(2022~),-1.85,-2.92,-2.82,-2.82,
2024-08-27,5,고금리(2022~),0.15,-0.16,0.12,0.12,
2024-08-28,5,고금리(2022~),8.53,8.83,9.07,9.07,
2024-08-29,5,고금리(2022~),8.63,8.79,9.03,9.03,
2024-08-30,5,고금리(2022~),19.56,19.71,18.14,18.14,
2024-09-02,5,고금리(2022~),17.53,18.03,16.91,16.91,
2024-09-03,5,고금리(2022~),17.4,17.8,16.72,16.72,
2024-09-04,5,고금리(2022~),7.09,6.91,7.11,7.11,
2024-09-05,5,고금리(2022~),-2.35,-2.87,-1.96,-1.96,
2024-09-06,5,고금리(2022~),-8.15,-8.34,-8.21,-8.21,
2024-09-09,5,고금리(2022~),-7.89,-8.23,-8.09,-8.09,
2024-09-10,5,고금리(2022~),-14.24,-14.66,-15.83,-15.83,
2024-09-11,5,고금리(2022~),-15.27,-13.95,-14.95,-14.95,
2024-09-12,5,고금리(2022~),-12.59,-12.56,-13.4,-13.4,
2024-09-13,5,고금리(2022~),-8.8,-8.93,-8.94,-8.94,
2024-09-19,5,고금리(2022~),-12.35,-11.4,-11.63,-11.63,
2024-09-20,5,고금리(2022~),-7.25,-6.0,-5.49,-5.49,
2024-09-23,5,고금리(2022~),-2.47,-3.06,-2.31,-2.31,
2024-09-24,5,고금리(2022~),1.29,0.8,1.37,1.37,
2024-09-25,5,고금리(2022~),-5.53,-5.91,-5.7,-5.7,
2024-09-26,5,고금리(2022~),-1.91,-2.95,-2.76,-2.76,
2024-09-27,5,고금리(2022~),-3.66,-4.04,-3.94,-3.94,
2024-09-30,5,고금리(2022~),-5.23,-6.06,-6.17,-6.17,
2024-10-02,5,고금리(2022~),-2.32,-0.95,-0.75,-0.75,
2024-10-04,5,고금리(2022~),1.65,2.01,2.15,2.15,
2024-10-07,5,고금리(2022~),2.7,3.11,3.17,3.17,
2024-10-08,5,고금리(2022~),5.74,5.27,5.27,5.27,
2024-10-10,5,고금리(2022~),5.1,4.7,4.74,4.74,
2024-10-11,5,고금리(2022~),6.38,5.87,5.88,5.88,
2024-10-14,5,고금리(2022~),2.03,1.83,2.15,2.15,
2024-10-15,5,고금리(2022~),10.36,10.65,10.44,10.44,
2024-10-16,5,고금리(2022~),4.15,3.8,4.26,4.26,
2024-10-17,5,고금리(2022~),6.93,7.54,7.77,7.77,
2024-10-18,5,고금리(2022~),5.07,5.05,5.4,5.4,
2024-10-21,5,고금리(2022~),3.26,2.72,3.35,3.35,
2024-10-22,5,고금리(2022~),-4.92,-5.58,-5.37,-5.37,
2024-10-23,5,고금리(2022~),0.38,0.39,0.85,0.85,
2024-10-24,5,고금리(2022~),-4.1,-4.96,-4.73,-4.73,
2024-10-25,5,고금리(2022~),-1.54,-1.11,-0.47,-0.47,
2024-10-28,5,고금리(2022~),-7.31,-7.17,-6.12,-6.12,
2024-10-29,5,고금리(2022~),-3.76,-3.11,-1.77,-1.77,
2024-10-30,5,고금리(2022~),-3.36,-3.11,-1.77,-1.77,
2024-10-31,5,고금리(2022~),2.02,2.31,3.7,3.7,
2024-11-01,5,고금리(2022~),-6.09,-6.9,-5.95,-5.95,
2024-11-04,5,고금리(2022~),8.38,8.54,8.39,8.39,
2024-11-05,5,고금리(2022~),9.53,10.31,10.0,10.0,
2024-11-06,5,고금리(2022~),13.36,13.64,13.01,13.01,
2024-11-07,5,고금리(2022~),11.57,13.2,12.63,12.63,
2024-11-08,5,고금리(2022~),13.84,14.15,13.38,13.38,
2024-11-11,5,고금리(2022~),8.58,8.36,8.39,8.39,
2024-11-12,5,고금리(2022~),9.67,9.07,9.05,9.05,
2024-11-13,5,고금리(2022~),4.6,4.93,5.07,5.07,
2024-11-14,5,고금리(2022~),1.98,0.38,0.66,0.66,
2024-11-15,5,고금리(2022~),8.48,9.24,9.09,9.09,
2024-11-18,5,고금리(2022~),0.0,-0.32,0.96,0.96,
2024-11-19,5,고금리(2022~),-0.2,-0.22,1.07,1.07,
2024-11-20,5,고금리(2022~),-1.07,-2.01,-0.77,-0.77,
2024-11-21,5,고금리(2022~),-1.2,-0.78,0.46,0.46,
2024-11-22,5,고금리(2022~),0.0,-0.88,0.35,0.35,
2024-11-25,5,고금리(2022~),9.17,10.34,9.97,9.97,
2024-11-26,5,고금리(2022~),0.14,-0.52,-0.02,-0.02,
2024-11-27,5,고금리(2022~),2.56,3.78,4.34,4.34,
2024-11-28,5,고금리(2022~),4.13,4.14,4.68,4.68,
2024-11-29,5,고금리(2022~),0.06,1.03,1.51,1.51,
2024-12-02,5,고금리(2022~),10.66,9.46,9.76,9.76,
2024-12-03,5,고금리(2022~),5.22,4.59,5.88,5.88,
2024-12-04,5,고금리(2022~),1.05,-0.15,1.15,1.15,
2024-12-05,5,고금리(2022~),-3.45,-3.0,-1.68,-1.68,
2024-12-06,5,고금리(2022~),-5.7,-5.85,-4.76,-4.76,
2024-12-09,5,고금리(2022~),-14.19,-13.14,-13.68,-13.68,
2024-12-10,5,고금리(2022~),-2.97,-0.55,-0.43,-0.43,
2024-12-11,5,고금리(2022~),-3.45,-2.43,-2.33,-2.33,
2024-12-12,5,고금리(2022~),5.39,7.07,7.12,7.12,
2024-12-13,5,고금리(2022~),11.41,11.16,10.78,10.78,
2024-12-16,5,고금리(2022~),7.82,7.55,7.72,7.72,
2024-12-17,5,고금리(2022~),4.05,3.5,3.94,3.94,
2024-12-18,5,고금리(2022~),6.06,6.2,6.43,6.43,
2024-12-19,5,고금리(2022~),3.0,2.82,3.02,3.02,
2024-12-20,5,고금리(2022~),-5.73,-4.05,-3.89,-3.89,
2024-12-23,5,고금리(2022~),-2.97,-2.02,-1.85,-1.85,
2024-12-24,5,고금리(2022~),-9.26,-8.02,-7.94,-7.94,
2024-12-26,5,고금리(2022~),-12.57,-11.88,-12.36,-12.36,
2024-12-27,5,고금리(2022~),-14.95,-15.44,-16.86,-16.86,
2024-12-30,5,고금리(2022~),-11.83,-12.48,-13.27,-13.27,
2025-01-02,5,고금리(2022~),-11.7,-11.7,-12.34,-12.34,
2025-01-03,5,고금리(2022~),-2.67,-3.34,-3.3,-3.3,
2025-01-06,5,고금리(2022~),4.14,3.48,3.51,3.51,
2025-01-07,5,고금리(2022~),0.58,0.43,0.65,0.65,
2025-01-08,5,고금리(2022~),3.15,2.96,3.16,3.16,
2025-01-09,5,고금리(2022~),-0.81,-2.02,-1.56,-1.56,
2025-01-10,5,고금리(2022~),-2.68,-3.32,-2.93,-2.93,
2025-01-13,5,고금리(2022~),-7.53,-8.16,-8.27,-8.27,
2025-01-14,5,고금리(2022~),-3.7,-3.75,-3.56,-3.56,
2025-01-15,5,고금리(2022~),-7.6,-8.14,-8.37,-8.37,
2025-01-16,5,고금리(2022~),-2.38,-1.49,-1.41,-1.41,
2025-01-17,5,고금리(2022~),-3.94,-4.31,-4.32,-4.32,
2025-01-20,5,고금리(2022~),-2.79,-2.19,-2.12,-2.12,
2025-01-21,5,고금리(2022~),4.97,4.85,5.23,5.23,
2025-01-22,5,고금리(2022~),1.85,1.21,1.98,1.98,
2025-01-23,5,고금리(2022~),-2.97,-2.99,-2.22,-2.22,
2025-01-24,5,고금리(2022~),-3.94,-2.98,-2.21,-2.21,
2025-01-31,5,고금리(2022~),-4.34,-4.22,-3.51,-3.51,
2025-02-03,5,고금리(2022~),-12.91,-12.77,-13.73,-13.73,
2025-02-04,5,고금리(2022~),-7.7,-6.77,-7.0,-7.0,
2025-02-05,5,고금리(2022~),-3.68,-3.85,-3.89,-3.89,
2025-02-06,5,고금리(2022~),-1.61,-2.15,-2.16,-2.16,
2025-02-07,5,고금리(2022~),-3.81,-5.03,-5.09,-5.09,
2025-02-10,5,고금리(2022~),-5.44,-5.77,-5.87,-5.87,
2025-02-11,5,고금리(2022~),-6.55,-6.94,-7.15,-7.15,
2025-02-12,5,고금리(2022~),-8.54,-8.38,-8.76,-8.76,
2025-02-13,5,고금리(2022~),-5.4,-5.16,-5.13,-5.13,
2025-02-14,5,고금리(2022~),-4.89,-4.28,-4.23,-4.23,
2025-02-17,5,고금리(2022~),-2.35,-1.77,-1.65,-1.65,
2025-02-18,5,고금리(2022~),-0.53,-0.72,-0.58,-0.58,
2025-02-19,5,고금리(2022~),0.62,0.9,1.02,1.02,
2025-02-20,5,고금리(2022~),-3.46,-3.55,-3.56,-3.56,
2025-02-21,5,고금리(2022~),7.54,7.73,7.83,7.83,
2025-02-24,5,고금리(2022~),9.19,9.27,9.21,9.21,
2025-02-25,5,고금리(2022~),5.9,5.98,6.31,6.31,
2025-02-26,5,고금리(2022~),11.14,10.54,10.5,10.5,
2025-02-27,5,고금리(2022~),15.23,15.85,14.94,14.94,
2025-02-28,5,고금리(2022~),7.17,7.63,7.5,7.5,
2025-03-04,5,고금리(2022~),7.76,8.53,8.33,8.33,
2025-03-05,5,고금리(2022~),8.06,8.36,8.18,8.18,
2025-03-06,5,고금리(2022~),5.57,5.88,5.83,5.83,
2025-03-07,5,고금리(2022~),0.16,-2.91,-2.6,-2.6,
2025-03-10,5,고금리(2022~),-5.77,-6.9,-6.81,-6.81,
2025-03-11,5,고금리(2022~),-7.88,-9.69,-10.02,-10.02,
2025-03-12,5,고금리(2022~),-3.92,-4.58,-4.31,-4.31,
2025-03-13,5,고금리(2022~),-1.06,-2.17,-1.64,-1.64,
2025-03-14,5,고금리(2022~),5.51,7.08,7.12,7.12,
2025-03-17,5,고금리(2022~),8.73,8.89,8.67,8.67,
2025-03-18,5,고금리(2022~),13.25,12.17,11.52,11.52,
2025-03-19,5,고금리(2022~),8.49,7.4,7.34,7.34,
2025-03-20,5,고금리(2022~),6.02,5.71,5.71,5.71,
2025-03-21,5,고금리(2022~),6.48,6.61,6.58,6.58,
2025-03-24,5,고금리(2022~),15.02,15.37,14.32,14.32,
2025-03-25,5,고금리(2022~),4.94,5.55,6.13,6.13,
2025-03-26,5,고금리(2022~),9.45,10.36,10.45,10.45,
2025-03-27,5,고금리(2022~),6.82,7.65,8.01,8.01,
2025-03-28,5,고금리(2022~),1.31,0.84,1.54,1.54,
2025-03-31,5,고금리(2022~),6.53,6.59,7.76,7.76,
2025-04-01,5,고금리(2022~),9.76,8.82,9.58,9.58,
2025-04-02,5,고금리(2022~),12.68,12.65,13.09,13.09,
2025-04-03,5,고금리(2022~),-2.29,-3.23,-0.21,-0.21,
2025-04-04,5,고금리(2022~),-4.37,-3.45,-0.44,-0.44,
2025-04-07,5,고금리(2022~),-17.4,-18.4,-19.02,-19.02,
2025-04-08,5,고금리(2022~),-15.08,-14.73,-14.41,-14.41,
2025-04-09,5,고금리(2022~),-15.08,-15.51,-15.49,-15.49,
2025-04-10,5,고금리(2022~),-6.74,-5.92,-5.59,-5.59,
2025-04-11,5,고금리(2022~),-5.28,-5.2,-4.84,-4.84,
2025-04-14,5,고금리(2022~),-0.22,0.8,1.17,1.17,
2025-04-15,5,고금리(2022~),0.07,0.94,1.31,1.31,
2025-04-16,5,고금리(2022~),-9.09,-9.03,-9.36,-9.36,
2025-04-17,5,고금리(2022~),-4.43,-4.45,-4.39,-4.39,
2025-04-18,5,고금리(2022~),-2.71,-3.91,-3.82,-3.82,
2025-04-21,5,고금리(2022~),-1.04,-1.45,-1.18,-1.18,
2025-04-22,5,고금리(2022~),-3.27,-3.94,-3.72,-3.72,
2025-04-23,5,고금리(2022~),4.11,4.26,4.37,4.37,
2025-04-24,5,고금리(2022~),1.16,0.42,0.7,0.7,
2025-04-25,5,고금리(2022~),2.71,3.25,3.47,3.47,
2025-04-28,5,고금리(2022~),-1.8,-1.89,-1.7,-1.7,
2025-04-29,5,고금리(2022~),2.76,3.6,3.74,3.74,
2025-04-30,5,고금리(2022~),-0.67,-0.83,-0.67,-0.67,
2025-05-02,5,고금리(2022~),-0.08,-0.54,-0.39,-0.39,
2025-05-07,5,고금리(2022~),-2.86,-2.57,-2.48,-2.48,
2025-05-08,5,고금리(2022~),0.31,0.9,1.04,1.04,
2025-05-09,5,고금리(2022~),0.52,0.51,0.63,0.63,
2025-05-12,5,고금리(2022~),4.12,4.54,4.57,4.57,
2025-05-13,5,고금리(2022~),7.03,7.91,7.61,7.61,
2025-05-14,5,고금리(2022~),6.05,5.5,5.48,5.48,
2025-05-15,5,고금리(2022~),4.42,4.4,4.43,4.43,
2025-05-16,5,고금리(2022~),2.38,1.69,1.8,1.8,
2025-05-19,5,고금리(2022~),-3.53,-3.67,-3.65,-3.65,
2025-05-20,5,고금리(2022~),-6.14,-6.82,-7.02,-7.02,
2025-05-21,5,고금리(2022~),-4.1,-4.72,-4.79,-4.79,
2025-05-22,5,고금리(2022~),-6.43,-6.43,-6.65,-6.65,
2025-05-23,5,고금리(2022~),-6.82,-6.83,-7.09,-7.09,
2025-05-26,5,고금리(2022~),-6.04,-6.21,-6.43,-6.43,
2025-05-27,5,고금리(2022~),-5.32,-4.78,-4.91,-4.91,
2025-05-28,5,고금리(2022~),-6.48,-5.46,-5.64,-5.64,
2025-05-29,5,고금리(2022~),-6.71,-7.28,-7.59,-7.59,
2025-05-30,5,고금리(2022~),-9.58,-9.46,-10.01,-10.01,
2025-06-02,5,고금리(2022~),-12.31,-12.19,-13.1,-13.1,
2025-06-04,5,고금리(2022~),-11.81,-11.93,-12.78,-12.78,
2025-06-05,5,고금리(2022~),-4.89,-5.27,-4.89,-4.89,
2025-06-09,5,고금리(2022~),-3.93,-3.72,-3.29,-3.29,
2025-06-10,5,고금리(2022~),-0.26,-0.23,0.24,0.24,
2025-06-11,5,고금리(2022~),4.44,3.84,4.03,4.03,
2025-06-12,5,고금리(2022~),3.83,3.61,3.82,3.82,
2025-06-13,5,고금리(2022~),-5.15,-5.74,-5.88,-5.88,
2025-06-16,5,고금리(2022~),-1.31,-1.4,-1.24,-1.24,
2025-06-17,5,고금리(2022~),-6.56,-7.41,-7.43,-7.43,
2025-06-18,5,고금리(2022~),-5.9,-5.9,-5.76,-5.76,
2025-06-19,5,고금리(2022~),-2.37,-2.38,-1.97,-1.97,
2025-06-20,5,고금리(2022~),1.99,2.52,2.85,2.85,
2025-06-23,5,고금리(2022~),0.0,-0.55,-0.25,-0.25,
2025-06-24,5,고금리(2022~),5.18,5.69,5.53,5.53,
2025-06-25,5,고금리(2022~),3.32,3.11,3.14,3.14,
2025-06-26,5,고금리(2022~),-2.61,-3.02,-2.96,-2.96,
2025-06-27,5,고금리(2022~),1.68,1.13,1.48,1.48,
2025-06-30,5,고금리(2022~),-0.62,-0.66,-0.28,-0.28,
2025-07-01,5,고금리(2022~),-1.93,-1.68,-1.32,-1.32,
2025-07-02,5,고금리(2022~),-1.69,-1.55,-1.19,-1.19,
2025-07-03,5,고금리(2022~),-1.29,-0.72,-0.38,-0.38,
2025-07-04,5,고금리(2022~),-7.5,-7.08,-7.38,-7.38,
2025-07-07,5,고금리(2022~),-5.77,-5.02,-5.14,-5.14,
2025-07-08,5,고금리(2022~),-9.32,-10.08,-10.56,-10.56,
2025-07-09,5,고금리(2022~),-8.62,-8.4,-8.64,-8.64,
2025-07-10,5,고금리(2022~),-9.16,-9.37,-9.7,-9.7,
2025-07-11,5,고금리(2022~),-9.99,-9.53,-9.88,-9.88,
2025-07-14,5,고금리(2022~),-9.71,-10.19,-10.66,-10.66,
2025-07-15,5,고금리(2022~),-2.57,-2.29,-2.17,-2.17,
2025-07-16,5,고금리(2022~),-3.28,-3.64,-3.57,-3.57,
2025-07-17,5,고금리(2022~),0.62,0.29,0.35,0.35,
2025-07-18,5,고금리(2022~),3.87,2.99,3.0,3.0,
2025-07-21,5,고금리(2022~),3.13,2.39,2.43,2.43,
2025-07-22,5,고금리(2022~),0.81,1.06,1.09,1.09,
2025-07-23,5,고금리(2022~),2.77,2.91,2.88,2.88,
2025-07-24,5,고금리(2022~),1.43,1.38,1.41,1.41,
2025-07-25,5,고금리(2022~),9.68,9.45,9.5,9.5,
2025-07-28,5,고금리(2022~),6.48,6.44,6.9,6.9,
2025-07-29,5,고금리(2022~),0.91,0.24,1.18,1.18,
2025-07-30,5,고금리(2022~),-1.2,-1.73,-0.79,-0.79,
2025-07-31,5,고금리(2022~),-0.1,-0.1,0.86,0.86,
2025-08-01,5,고금리(2022~),-9.38,-9.76,-10.23,-10.23,
2025-08-04,5,고금리(2022~),-7.79,-7.98,-8.26,-8.26,
2025-08-05,5,고금리(2022~),-1.89,-1.33,-1.27,-1.27,
2025-08-06,5,고금리(2022~),-3.94,-4.19,-4.13,-4.13,
2025-08-07,5,고금리(2022~),-4.64,-4.68,-4.66,-4.66,
2025-08-08,5,고금리(2022~),0.91,-0.11,0.18,0.18,
2025-08-11,5,고금리(2022~),5.15,5.64,5.8,5.8,
2025-08-12,5,고금리(2022~),4.98,5.53,5.7,5.7,
2025-08-13,5,고금리(2022~),10.53,11.15,10.55,10.55,
2025-08-14,5,고금리(2022~),9.21,9.86,9.45,9.45,
2025-08-18,5,고금리(2022~),-0.7,0.59,0.94,0.94,
2025-08-19,5,고금리(2022~),-3.92,-3.88,-3.75,-3.75,
2025-08-20,5,고금리(2022~),-5.23,-5.64,-5.68,-5.68,
2025-08-21,5,고금리(2022~),-5.14,-5.23,-5.22,-5.22,
2025-08-22,5,고금리(2022~),-2.33,-2.71,-2.54,-2.54,
2025-08-25,5,고금리(2022~),3.95,4.49,4.41,4.41,
2025-08-26,5,고금리(2022~),2.76,2.73,2.77,2.77,
2025-08-27,5,고금리(2022~),2.55,2.62,2.67,2.67,
2025-08-28,5,고금리(2022~),-0.8,-1.13,-1.01,-1.01,
2025-08-29,5,고금리(2022~),-4.17,-4.46,-4.47,-4.47,
2025-09-01,5,고금리(2022~),-7.69,-8.11,-8.5,-8.5,
2025-09-02,5,고금리(2022~),-6.85,-6.63,-6.87,-6.87,
2025-09-03,5,고금리(2022~),-8.76,-8.58,-9.03,-9.03,
2025-09-04,5,고금리(2022~),-7.19,-6.76,-7.03,-7.03,
2025-09-05,5,고금리(2022~),-8.8,-9.35,-9.81,-9.81,
2025-09-08,5,고금리(2022~),-7.7,-8.14,-8.46,-8.46,
2025-09-09,5,고금리(2022~),-6.93,-7.07,-7.26,-7.26,
2025-09-10,5,고금리(2022~),-2.51,-3.47,-3.36,-3.36,
2025-09-11,5,고금리(2022~),-4.91,-5.38,-5.36,-5.36,
2025-09-12,5,고금리(2022~),-2.61,-2.61,-2.56,-2.56,
2025-09-15,5,고금리(2022~),-5.94,-6.07,-6.13,-6.13,
2025-09-16,5,고금리(2022~),-4.81,-4.97,-4.92,-4.92,
2025-09-17,5,고금리(2022~),-3.7,-3.32,-3.09,-3.09,
2025-09-18,5,고금리(2022~),0.92,1.58,1.87,1.87,
2025-09-19,5,고금리(2022~),6.76,6.55,6.58,6.58,
2025-09-22,5,고금리(2022~),8.38,7.86,7.7,7.7,
2025-09-23,5,고금리(2022~),8.3,7.66,7.52,7.52,
2025-09-24,5,고금리(2022~),4.19,3.53,3.63,3.63,
2025-09-25,5,고금리(2022~),-0.23,-0.63,-0.47,-0.47,
2025-09-26,5,고금리(2022~),-5.02,-3.28,-3.26,-3.26,
2025-09-29,5,고금리(2022~),-2.24,-0.58,-0.55,-0.55,
2025-09-30,5,고금리(2022~),0.44,0.68,0.75,0.75,
2025-10-01,5,고금리(2022~),-2.01,-1.76,-1.64,-1.64,
2025-10-02,5,고금리(2022~),-1.14,-1.01,-0.89,-0.89,
2025-10-10,5,고금리(2022~),-1.49,-3.21,-3.12,-3.12,
2025-10-13,5,고금리(2022~),-6.77,-7.24,-7.34,-7.34,
2025-10-14,5,고금리(2022~),-9.29,-9.93,-10.48,-10.48,
2025-10-15,5,고금리(2022~),-8.77,-9.19,-9.66,-9.66,
2025-10-16,5,고금리(2022~),-5.88,-6.12,-6.15,-6.15,
2025-10-17,5,고금리(2022~),-7.7,-7.31,-7.41,-7.41,
2025-10-20,5,고금리(2022~),-9.96,-10.29,-10.54,-10.54,
2025-10-21,5,고금리(2022~),-10.49,-10.16,-10.38,-10.38,
2025-10-22,5,고금리(2022~),-7.74,-7.11,-6.92,-6.92,
2025-10-23,5,고금리(2022~),-7.59,-7.64,-7.54,-7.54,
2025-10-24,5,고금리(2022~),-6.95,-6.6,-6.43,-6.43,
2025-10-27,5,고금리(2022~),-3.96,-3.96,-3.83,-3.83,
2025-10-28,5,고금리(2022~),-8.17,-9.16,-9.34,-9.34,
2025-10-29,5,고금리(2022~),-3.92,-3.72,-2.95,-2.95,
2025-10-30,5,고금리(2022~),-5.7,-6.43,-5.89,-5.89,
2025-10-31,5,고금리(2022~),1.9,1.61,2.65,2.65,
2025-11-03,5,고금리(2022~),5.12,5.56,6.22,6.22,
2025-11-04,5,고금리(2022~),11.13,12.31,11.92,11.92,
2025-11-05,5,고금리(2022~),-2.39,-3.21,-2.54,-2.54,
2025-11-06,5,고금리(2022~),-6.32,-5.91,-5.33,-5.33,
2025-11-07,5,고금리(2022~),-6.93,-6.78,-6.38,-6.38,
2025-11-10,5,고금리(2022~),-7.04,-7.27,-6.9,-6.9,
2025-11-11,5,고금리(2022~),-3.47,-2.57,-1.61,-1.61,
2025-11-12,5,고금리(2022~),6.64,7.93,8.07,8.07,
2025-11-13,5,고금리(2022~),4.95,4.95,5.56,5.56,
2025-11-14,5,고금리(2022~),7.02,6.85,7.46,7.46,
2025-11-17,5,고금리(2022~),12.52,12.57,12.48,12.48,
2025-11-18,5,고금리(2022~),7.75,6.63,7.1,7.1,
2025-11-19,5,고금리(2022~),0.0,-1.37,-0.39,-0.39,
2025-11-20,5,고금리(2022~),5.14,4.67,5.17,5.17,
2025-11-21,5,고금리(2022~),-10.58,-10.85,-10.86,-10.86,
2025-11-24,5,고금리(2022~),-16.04,-17.06,-18.61,-18.61,
2025-11-25,5,고금리(2022~),-16.94,-16.61,-18.02,-18.02,
2025-11-26,5,고금리(2022~),-12.31,-11.84,-12.26,-12.26,
2025-11-27,5,고금리(2022~),-10.73,-9.81,-9.83,-9.83,
2025-11-28,5,고금리(2022~),1.5,2.32,2.49,2.49,
2025-12-01,5,고금리(2022~),1.85,3.44,3.52,3.52,
2025-12-02,5,고금리(2022~),2.16,1.74,1.89,1.89,
2025-12-03,5,고금리(2022~),0.93,0.59,0.77,0.77,
2025-12-04,5,고금리(2022~),1.37,0.99,1.17,1.17,
2025-12-05,5,고금리(2022~),-1.33,-1.18,-1.08,-1.08,
2025-12-08,5,고금리(2022~),1.82,1.89,1.93,1.93,
