종목,가격기준,테스트,파라미터,시작연도,방향,시대 구간,날짜,종가,등락률(%),당시 순위,사건 번호,z-score,종가 1일,종가 1주,종가 1개월,종가 3개월,종가 6개월,종가 1년,익일시가 1일,익일시가 1주,익일시가 1개월,익일시가 3개월,익일시가 6개월,익일시가 1년
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-07-13,49.9,0.69,686,14,0.9,-0.1,0.3,-4.61,5.53,-5.71,-11.36,-0.08,0.32,-4.59,5.55,-5.69,-11.34
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-08-08,48.84,1.1,508,14,1.23,-2.31,-6.02,-1.25,11.96,-11.73,-5.26,-1.0,-4.75,0.08,13.47,-10.54,-3.98
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-08-21,47.02,1.05,520,14,1.04,1.36,-0.6,6.4,5.7,-7.44,0.15,0.59,-1.35,5.59,4.9,-8.15,-0.61
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-08-31,48.87,1.12,502,14,0.98,1.66,-1.37,6.43,4.99,-12.2,-6.79,1.53,-1.49,6.29,4.86,-12.3,-6.91
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-09-13,49.18,0.49,820,14,0.42,0.08,1.73,8.85,5.29,-14.09,-11.69,0.86,2.52,9.69,6.11,-13.42,-11.0
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-09-25,51.07,0.95,570,14,0.8,0.49,1.84,5.29,2.29,-14.41,-20.01,-0.08,1.27,4.69,1.71,-14.89,-20.46
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-10-08,53.15,0.62,747,14,0.52,0.43,-0.06,2.88,-11.72,-15.52,-38.57,0.21,-0.28,2.65,-11.92,-15.71,-38.71
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-10-30,54.26,0.2,1021,14,0.16,1.42,0.77,-4.72,-16.83,-10.25,-41.43,1.03,0.39,-5.09,-17.15,-10.59,-41.66
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-11-29,51.7,0.43,882,14,0.29,-0.75,1.2,-0.93,-17.47,-4.45,-43.68,-1.72,0.21,-1.9,-18.27,-5.38,-44.23
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-12-07,52.33,0.02,1158,14,0.01,0.4,-2.6,-8.43,-18.15,-7.24,-42.52,0.15,-2.84,-8.65,-18.36,-7.47,-42.66
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2007-12-24,52.24,0.75,691,14,0.49,0.5,-3.5,-15.79,-16.33,-8.94,-44.37,0.71,-3.3,-15.61,-16.15,-8.75,-44.25
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-02-11,44.07,1.08,545,15,0.66,-0.57,-0.75,-3.09,11.39,8.35,-31.15,-1.17,-1.35,-3.68,10.71,7.69,-31.57
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-02-26,44.07,0.39,929,15,0.25,0.5,-2.63,-0.82,11.3,5.49,-35.13,1.19,-1.96,-0.14,12.06,6.21,-34.68
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-03-25,44.83,0.56,816,15,0.32,-0.29,1.7,4.51,4.95,-8.81,-32.34,0.07,2.06,4.88,5.33,-8.48,-32.1
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-05-29,49.69,0.89,644,16,0.54,0.64,1.73,-8.13,-5.96,-43.31,-28.8,0.26,1.34,-8.48,-6.32,-43.52,-29.07
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-06-16,48.8,0.89,649,16,0.6,-0.53,-3.59,-7.09,-13.77,-39.18,-27.15,-0.84,-3.88,-7.37,-14.03,-39.37,-27.37
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-07-17,45.64,0.66,783,17,0.45,-2.3,-2.08,5.52,-32.95,-36.24,-17.7,-1.22,-1.0,6.69,-32.21,-35.53,-16.79
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-08-12,47.8,0.1,1184,17,0.07,-0.21,-1.65,-8.79,-35.63,-36.82,-16.59,-0.04,-1.49,-8.63,-35.52,-36.71,-16.45
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2008-10-20,33.2,2.79,166,18,0.89,-5.18,-13.58,-14.64,-12.2,-1.23,30.18,-3.61,-12.16,-13.23,-10.75,0.4,32.33
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-01-02,31.03,4.34,71,19,1.07,-0.03,-3.09,-3.74,4.25,14.12,49.6,0.62,-2.47,-3.11,4.93,14.86,50.57
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-01-27,29.32,0.72,787,19,0.24,3.51,1.88,-5.22,14.19,33.29,52.46,1.81,0.2,-6.78,12.31,31.1,49.95
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-02-04,29.91,0.13,1216,19,0.04,2.21,0.97,-12.07,17.12,32.83,42.49,3.7,2.44,-10.79,18.83,34.77,44.57
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-03-12,28.67,3.32,133,20,1.43,0.24,3.52,14.72,28.43,44.68,65.19,0.28,3.56,14.76,28.47,44.73,65.25
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-04-02,31.76,3.22,142,20,1.33,1.86,3.72,10.36,12.09,29.09,53.05,0.81,2.65,9.22,10.94,27.77,51.48
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-04-23,33.11,0.98,664,20,0.42,1.75,3.53,1.3,18.85,30.29,52.58,1.05,2.82,0.6,18.03,29.39,51.53
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-05-01,34.37,0.26,1137,20,0.12,1.98,-0.41,6.02,14.78,22.46,45.27,1.07,-1.3,5.07,13.75,21.37,43.97
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-06-01,36.39,2.85,181,21,1.4,0.14,0.77,-0.03,11.13,19.57,24.15,0.69,1.33,0.53,11.74,20.23,24.84
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-06-26,36.37,0.22,1183,21,0.14,0.22,-2.64,7.45,14.65,26.42,24.03,-0.05,-2.91,7.16,14.34,26.08,23.69
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-07-10,34.92,0.43,1028,21,0.3,1.92,7.56,13.4,20.96,33.3,28.15,1.83,7.47,13.3,20.86,33.19,28.04
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-08-20,39.76,1.17,600,22,0.93,1.33,1.61,7.07,11.54,12.53,12.98,0.75,1.03,6.45,10.9,11.88,12.33
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-09-08,40.74,0.94,710,22,0.75,0.86,2.63,3.24,7.78,15.78,13.52,0.78,2.55,3.16,7.7,15.7,13.44
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-09-22,42.65,0.19,1250,22,0.17,-0.47,-1.01,1.15,5.42,12.59,14.16,-0.89,-1.42,0.72,4.97,12.12,13.68
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-10-07,42.06,0.29,1172,22,0.25,0.43,2.62,0.69,9.77,16.57,17.48,-0.17,2.01,0.09,9.12,15.88,16.78
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-11-04,41.33,0.17,1276,22,0.15,2.47,6.22,6.75,3.99,9.87,29.86,1.29,5.0,5.52,2.8,8.61,28.37
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-11-17,44.6,0.31,1159,22,0.3,-0.56,-1.37,-1.75,0.52,-0.56,15.7,-0.25,-1.06,-1.44,0.83,-0.25,16.06
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-12-02,44.07,0.14,1320,22,0.13,-0.41,0.02,5.33,5.38,2.31,21.92,-0.77,-0.34,4.95,5.0,1.94,21.48
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2009-12-22,45.23,0.6,950,22,0.56,0.73,2.08,-2.03,6.01,0.27,21.34,0.53,1.88,-2.23,5.8,0.07,21.09
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-01-27,44.7,0.79,818,23,0.75,-2.57,-1.81,0.13,10.45,3.02,27.14,-1.91,-1.15,0.81,11.19,3.72,28.0
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-02-03,43.89,0.55,989,23,0.51,-2.89,-1.98,5.81,9.77,6.95,29.78,-2.18,-1.26,6.59,10.58,7.73,30.73
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-02-16,44.32,1.28,569,23,1.19,0.56,-0.36,7.56,6.23,1.08,32.18,0.11,-0.81,7.08,5.75,0.63,31.58
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-03-02,45.55,0.31,1203,23,0.29,0.11,2.72,5.73,-0.81,-4.26,24.79,-0.13,2.47,5.48,-1.05,-4.49,24.49
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-03-18,47.83,0.34,1176,23,0.32,-0.71,0.25,3.49,-1.63,0.23,14.26,-0.9,0.06,3.3,-1.82,0.04,14.04
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-03-30,48.39,0.33,1184,23,0.32,-0.48,0.5,3.8,-10.37,2.03,17.96,-0.17,0.81,4.13,-10.1,2.34,18.33
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-04-12,49.07,0.08,1416,23,0.08,0.51,0.88,-2.75,-8.8,1.39,16.06,0.61,0.98,-2.65,-8.71,1.49,16.18
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-04-22,50.31,0.56,1002,23,0.66,0.42,-0.16,-10.87,-9.02,1.75,15.05,0.44,-0.14,-10.85,-9.01,1.77,15.07
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-06-17,47.05,0.32,1216,24,0.2,-0.11,-3.61,-4.95,1.89,15.11,14.94,-0.11,-3.61,-4.95,1.89,15.11,14.94
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-07-08,44.2,0.55,1022,24,0.31,0.95,3.17,5.79,11.38,26.11,33.91,1.0,3.21,5.84,11.43,26.17,33.97
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-07-26,46.44,0.83,822,24,0.45,-0.04,0.5,-6.01,11.2,21.55,28.08,-0.47,0.06,-6.41,10.72,21.03,27.53
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-08-18,45.55,0.4,1173,24,0.27,-1.51,-3.25,5.36,12.95,29.26,17.63,-0.93,-2.67,5.98,13.63,30.04,18.33
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-09-03,46.01,1.66,422,24,1.21,-0.67,2.7,7.93,17.08,24.3,15.8,-0.26,3.12,8.38,17.57,24.81,16.28
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-09-10,46.6,0.37,1198,24,0.28,1.39,2.98,6.8,16.16,21.22,14.12,0.62,2.19,5.98,15.27,20.29,13.25
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-10-11,49.77,0.04,1505,25,0.03,0.68,3.07,7.39,12.68,14.04,12.4,0.85,3.24,7.57,12.86,14.23,12.58
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-10-22,51.64,0.68,945,25,0.64,0.48,1.05,2.46,9.31,13.26,10.96,0.08,0.64,2.04,8.87,12.81,10.51
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-11-03,53.02,0.45,1146,25,0.44,1.23,1.32,1.6,7.62,9.92,7.36,0.13,0.22,0.5,6.46,8.73,6.19
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-11-19,52.47,0.08,1498,25,0.08,0.84,0.5,4.61,8.69,8.48,5.58,1.24,0.9,5.03,9.13,8.92,6.01
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-12-03,53.87,0.26,1327,25,0.28,-0.04,1.15,2.6,6.16,3.75,5.1,-0.06,1.13,2.58,6.14,3.73,5.09
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2010-12-09,54.13,0.09,1490,25,0.1,0.67,0.83,3.6,4.36,0.94,3.68,0.37,0.53,3.3,4.05,0.64,3.37
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-01-12,56.56,0.71,932,26,0.94,0.04,-0.8,3.32,0.51,0.94,3.24,-0.04,-0.87,3.25,0.44,0.87,3.16
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-01-26,56.83,0.53,1079,26,0.67,0.62,0.23,1.44,4.21,2.22,5.97,0.3,-0.09,1.12,3.88,1.89,5.63
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-02-07,57.65,0.47,1147,26,0.54,0.66,1.61,-1.08,1.8,-12.25,7.77,0.62,1.58,-1.11,1.77,-12.28,7.73
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-02-14,58.58,0.24,1366,26,0.3,-0.14,-2.65,-7.56,-2.01,-7.2,7.9,0.1,-2.41,-7.34,-1.78,-6.98,8.16
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-02-28,57.77,0.21,1398,26,0.26,-1.61,-1.0,-1.19,-0.59,-8.03,12.0,-2.03,-1.43,-1.62,-1.02,-8.43,11.51
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-03-25,56.84,0.25,1368,26,0.24,-0.55,1.09,3.48,-4.33,-4.73,19.83,-0.98,0.65,3.03,-4.75,-5.15,19.3
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-03-31,57.43,0.14,1483,26,0.14,0.05,-0.37,2.68,-0.66,-6.18,17.62,-0.45,-0.87,2.17,-1.16,-6.65,17.03
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-04-21,58.34,0.79,879,26,0.77,0.26,1.27,-2.43,2.16,-3.0,11.55,0.17,1.18,-2.52,2.07,-3.08,11.46
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-05-10,59.19,0.85,837,26,0.9,-0.73,-2.75,-6.25,-10.41,-1.66,8.67,-0.58,-2.61,-6.11,-10.27,-1.51,8.83
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-05-19,58.21,0.29,1342,26,0.32,-0.76,-1.84,-7.11,-12.47,-1.79,4.47,-0.65,-1.74,-7.02,-12.38,-1.69,4.57
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-05-27,57.43,0.51,1128,26,0.56,1.62,-2.68,-2.37,-7.49,-7.92,9.45,0.67,-3.59,-3.28,-8.35,-8.78,8.44
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-06-29,56.3,0.41,1229,27,0.43,1.33,5.13,3.02,-3.14,-1.26,10.48,0.97,4.76,2.65,-3.49,-1.61,10.09
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-08-15,54.36,1.47,515,28,0.82,-0.85,-7.63,1.84,6.42,16.28,23.34,0.13,-6.72,2.84,7.47,17.43,24.56
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-08-24,52.69,0.78,909,28,0.39,-1.63,4.5,2.77,3.47,21.39,28.81,-1.58,4.56,2.83,3.53,21.46,28.88
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-08-30,54.97,0.66,1020,28,0.33,0.16,-0.6,-1.98,-1.07,18.1,24.43,-0.43,-1.19,-2.57,-1.66,17.4,23.69
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-09-14,55.36,1.43,542,28,0.69,1.48,0.04,3.18,0.72,20.45,25.65,0.39,-1.04,2.07,-0.36,19.16,24.3
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-09-27,55.35,1.04,738,28,0.5,-1.48,-5.71,3.47,1.61,22.75,23.22,-1.91,-6.12,3.02,1.17,22.22,22.68
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-10-06,54.43,1.68,439,28,0.77,-0.66,4.94,6.19,6.21,23.48,26.73,-0.61,5.0,6.25,6.27,23.55,26.8
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-10-12,56.6,0.5,1183,28,0.22,0.92,0.48,0.32,3.16,16.94,17.86,1.12,0.67,0.51,3.36,17.17,18.09
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2011-12-27,56.24,0.29,1419,29,0.17,-1.16,1.6,7.4,20.8,11.84,13.41,-1.03,1.73,7.53,20.95,11.98,13.55
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-01-05,57.61,0.82,912,29,0.51,0.35,1.35,7.62,17.55,11.3,15.47,0.33,1.34,7.6,17.53,11.28,15.45
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-01-12,58.39,0.4,1310,29,0.26,-0.36,2.36,7.98,13.36,8.55,14.11,0.17,2.91,8.56,13.96,9.13,14.72
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-01-19,59.86,0.62,1095,29,0.42,-0.15,0.6,5.96,10.02,8.75,12.23,0.29,1.04,6.43,10.5,9.23,12.72
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-01-31,60.53,0.13,1602,29,0.1,0.81,2.64,7.25,10.47,7.05,11.78,0.23,2.05,6.64,9.84,6.44,11.14
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-02-09,62.91,0.72,1002,29,0.59,-0.7,1.14,3.4,2.03,6.22,7.66,0.02,1.87,4.15,2.77,6.98,8.44
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-02-27,64.05,0.14,1595,29,0.14,1.01,0.23,6.49,-3.09,6.62,4.76,0.92,0.14,6.4,-3.18,6.52,4.66
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-03-09,65.02,0.42,1298,29,0.49,0.05,2.31,1.71,-3.31,6.78,5.55,0.08,2.34,1.74,-3.28,6.82,5.58
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-03-21,67.12,0.01,1740,29,0.02,-0.21,1.22,-2.15,-4.22,4.89,1.82,0.39,1.83,-1.56,-3.64,5.52,2.43
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-04-27,67.24,0.6,1133,30,0.68,-0.71,-3.78,-6.51,-3.52,-3.09,4.68,-0.42,-3.49,-6.24,-3.24,-2.8,5.0
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-06-06,62.52,2.29,284,31,2.14,-0.4,-0.62,2.56,8.8,4.48,17.43,-1.44,-1.66,1.49,7.66,3.39,16.21
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-06-18,63.58,0.94,847,31,0.83,1.04,-2.28,1.27,10.43,4.67,11.72,0.53,-2.77,0.77,9.87,4.15,11.16
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-07-03,64.89,0.84,923,31,0.66,0.06,-2.88,-0.79,5.83,2.68,11.96,0.15,-2.79,-0.69,5.92,2.78,12.06
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-07-19,65.1,1.1,746,31,0.9,-1.32,-2.66,4.95,4.58,3.2,14.07,-1.29,-2.63,4.98,4.61,3.23,14.11
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-08-07,66.65,0.83,935,31,0.68,-0.05,0.6,4.32,-3.72,2.01,14.76,0.21,0.86,4.59,-3.47,2.27,15.06
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-08-13,67.02,0.24,1535,31,0.2,0.04,2.09,2.4,-6.03,1.39,12.67,-0.33,1.71,2.02,-6.38,1.01,12.25
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-09-14,70.18,0.89,901,32,0.87,0.04,-0.04,-4.29,-6.6,-2.09,13.01,-0.01,-0.1,-4.34,-6.65,-2.15,12.95
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-10-04,69.35,0.35,1416,32,0.41,-0.53,-3.81,-5.23,-4.08,0.97,11.35,-1.03,-4.29,-5.71,-4.56,0.46,10.79
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2012-11-20,63.8,0.03,1791,33,0.03,0.2,2.7,3.86,5.24,15.13,29.62,0.09,2.58,3.74,5.12,15.0,29.48
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-01-11,67.26,0.13,1705,34,0.13,-0.45,-0.28,0.7,1.93,12.21,27.88,0.06,0.22,1.21,2.45,12.78,28.53
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-01-29,67.16,0.01,1839,34,0.02,-0.21,0.45,-0.09,5.3,12.61,26.46,-0.39,0.27,-0.27,5.11,12.41,26.23
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-02-11,68.01,0.03,1818,34,0.03,-0.41,0.34,0.91,7.54,12.73,30.57,-0.28,0.47,1.05,7.69,12.88,30.74
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-03-05,68.68,1.48,549,34,1.62,-0.25,0.06,-0.36,6.29,10.51,32.59,-0.55,-0.25,-0.67,5.97,10.18,32.18
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-03-11,68.97,0.29,1530,34,0.32,-0.36,-0.88,1.52,6.45,12.85,30.81,-0.07,-0.6,1.82,6.76,13.17,31.19
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-03-28,68.97,0.25,1580,34,0.3,-0.68,-1.61,1.8,3.19,14.79,26.21,-0.75,-1.68,1.72,3.12,14.71,26.12
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-04-10,70.02,1.95,386,34,2.76,-0.04,-2.73,3.7,4.98,10.28,25.42,0.2,-2.49,3.95,5.24,10.55,25.73
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-04-23,69.45,0.96,859,34,1.11,-0.04,1.83,6.0,6.93,18.55,24.92,0.2,2.08,6.26,7.19,18.84,25.23
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-05-06,72.4,0.39,1425,34,0.46,-0.06,1.02,-0.48,6.38,14.38,19.9,-0.22,0.85,-0.65,6.21,14.19,19.7
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-05-14,73.52,0.52,1274,34,0.62,0.2,1.02,-1.03,4.87,12.09,19.46,0.4,1.21,-0.84,5.07,12.31,19.69
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-06-10,73.42,0.04,1849,34,0.05,-0.99,-0.6,0.12,6.01,17.13,26.55,0.0,0.4,1.13,7.07,18.31,27.82
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-06-27,71.17,0.42,1392,34,0.46,0.14,1.98,5.7,11.24,23.28,31.73,0.45,2.3,6.03,11.59,23.66,32.14
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-07-26,75.37,0.53,1268,34,0.68,-0.19,2.12,1.78,9.21,13.97,28.39,0.01,2.33,1.98,9.43,14.2,28.65
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-08-01,76.54,1.02,828,34,1.35,0.56,0.34,-1.4,8.41,12.71,23.69,0.55,0.33,-1.41,8.4,12.7,23.67
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-08-26,76.71,0.05,1871,34,0.07,-2.05,-1.06,2.41,9.49,17.62,29.71,-0.87,0.13,3.64,10.8,19.04,31.27
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-09-05,76.84,0.17,1735,34,0.21,0.12,1.52,3.33,11.26,17.82,30.0,-0.22,1.18,2.98,10.88,17.42,29.56
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-09-19,79.5,0.24,1648,34,0.37,-0.64,-0.42,3.33,8.35,11.95,25.76,-0.58,-0.35,3.4,8.42,12.02,25.84
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-10-14,79.79,0.71,1101,34,0.93,-0.39,3.18,3.45,9.85,6.59,16.52,-0.31,3.26,3.52,9.93,6.67,16.61
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-10-18,82.15,1.62,485,34,2.14,0.22,0.91,1.21,7.79,6.55,14.9,-0.01,0.68,0.97,7.54,6.3,14.63
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-10-28,82.92,0.02,1937,34,0.03,0.17,0.01,2.06,2.42,5.39,20.82,-0.17,-0.32,1.72,2.08,5.04,20.41
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-11-05,83.02,0.11,1834,34,0.14,-0.02,-0.58,2.84,3.31,4.17,22.1,-0.44,-1.0,2.41,2.88,3.73,21.59
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-11-14,83.8,0.31,1566,34,0.39,0.19,-0.31,1.81,7.7,5.39,23.17,0.17,-0.33,1.79,7.67,5.37,23.14
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-11-25,84.19,0.24,1669,34,0.32,0.52,1.45,4.22,7.42,8.45,24.53,0.5,1.43,4.19,7.4,8.42,24.5
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2013-12-24,87.45,0.05,1925,34,0.06,0.33,-0.21,-1.77,-0.65,6.74,19.27,0.15,-0.39,-1.95,-0.83,6.54,19.05
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2014-01-16,88.38,0.01,1980,34,0.02,-0.57,-1.86,2.12,-2.47,8.76,14.08,-0.26,-1.55,2.43,-2.17,9.09,14.43
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2014-02-10,87.8,0.57,1267,34,0.68,1.14,2.79,3.14,0.49,8.72,18.91,0.92,2.57,2.92,0.27,8.49,18.65
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2014-04-01,89.21,1.76,447,35,1.98,0.26,-3.22,-1.75,6.42,10.74,17.76,-0.17,-3.63,-2.17,5.97,10.27,17.26
QQQ,원본가,테스트 B(연속 등락),N=3,2003,연속 상승,전체,2014-04-16,86.18,1.33,643,35,1.27,0.02,1.64,1.78,9.79,7.18,23.01,0.41,2.03,2.17,10.22,7.59,23.48
